researcher_name,avg_goodness_per_row,volume,row_count
"Imran, Jasim",0.314879,10.0,434
"Jabbari, Esmaiel",0.339,10.0,434
"Jabbarzadeh, Ehsan",0.470543,10.0,434
"Jalilvand, Golareh",0.45432,10.0,434
"Jamshidi, Pooyan ",0.353986,10.0,434
"Kanapala, Neema ",0.306184,10.0,434
"Karakalos, Stavros G.",0.440841,10.0,434
"Karakchi, Rasha",0.306788,10.0,434
"Khan, Asif",0.298849,10.0,434
"Khan, Jamil   A.",0.39835,10.0,434
"Kidane, Addis ",0.332383,10.0,434
"Knight, Travis W.",0.342866,10.0,434
"Koppel, Tarmo",0.36885,10.0,434
"Lauterbach, Jochen",0.337256,10.0,434
"Lee, Dongkyu",0.314901,10.0,434
"Lessner , Susan M.",0.467259,10.0,434
"Lewis, Jeremy ",0.308997,10.0,434
"Li, Chen ",0.374639,10.0,434
"Liu, Chang",0.489013,10.0,434
"Loiselle, Val",0.334994,10.0,434
"Luo, Lannan ",0.351556,10.0,434
"Lyons, Jed ",0.471222,10.0,434
"Mandal, Krishna",0.304476,10.0,434
"Matolak, David",0.306424,10.0,434
"Matta, Fabio",0.422862,10.0,434
"Matthews, Catherine",0.302016,10.0,434
"Matthews, Manton M",0.309003,10.0,434
"Matthews, Michael A.",0.477182,10.0,434
"McAnally, A. Steve",0.418944,10.0,434
"McCants, Dale ",0.360596,10.0,434
"McNeill, Stephen ",0.358931,10.0,434
"Meekins, Benjamin H.",0.331012,10.0,434
"Mobli, Mostafa",0.414705,10.0,434
"Monnier, John R.",0.472989,10.0,434
"Morehouse, Jeff ",0.405875,10.0,434
"Moss, Melissa Ann",0.421792,10.0,434
"Mullen, Robert L",0.312258,10.0,434
"Mustain, William E",0.328782,10.0,434
"Nelakuditi, Srihari",0.307587,10.0,434
"Nezhad, Cyrus Riahi",0.444349,10.0,434
"O'Kane, Jason",0.30514,10.0,434
"O'Reilly, James",0.306445,10.0,434
"Ortiz-Hernandez, Ivelisse",0.416247,10.0,434
"Pain, Christopher C.",0.489157,10.0,434
"Patel, Chandrashekhar",0.322351,10.0,434
"Paul, Titan C.",0.360175,10.0,434
"Peters, Wally ",0.316734,10.0,434
"Plante, Portia",0.310704,10.0,434
"Popov, Branko N.",0.33922,10.0,434
"Potts, Jay",0.411924,10.0,434
"Qian, Yu",0.417739,10.0,434
"Ranson, Bill ",0.366544,10.0,434
"Regalbuto, John R.",0.326578,10.0,434
"Regan, Elizabeth A.",0.466064,10.0,434
"Reifsnider, Kenneth ",0.390548,10.0,434
"Rekleitis, Ioannis",0.334619,10.0,434
"Reynolds, Tony ",0.319234,10.0,434
"Rhodes, Curtis ",0.362683,10.0,434
"Ritter, James A.",0.35721,10.0,434
"Rizos, Dimitris",0.440429,10.0,434
"Roberts, Elwyn",0.35858,10.0,434
"Roberts, Kenneth L",0.331217,10.0,434
"Rocheleau, David ",0.453903,10.0,434
"Rose, John R. ",0.433524,10.0,434
"Sabalowsky, Andrew",0.369921,10.0,434
"Sadati, Monirosadat (Sanaz)",0.480856,10.0,434
"Sahin, Alphan ",0.316509,10.0,434
"Santi, Enrico",0.416664,10.0,434
"Sasanakul, Inthuorn",0.322431,10.0,434
"Schooley, Benjamin",0.329532,10.0,434
"Shazly, Tarek ",0.496303,10.0,434
"Shepherd, Jeremiah",0.312142,10.0,434
"Sheth, Amit",0.338499,10.0,434
"Shimpalee, Sirivatch",0.391657,10.0,434
"Simin, Grigory",0.305319,10.0,434
"Smoak, Wilson",0.347261,10.0,434
"Sockalingam, Subramani ",0.346917,10.0,434
"Spinale, Frank G.",0.441298,10.0,434
"Srivastava, Biplav",0.346164,10.0,434
"Stanford, Thomas G.",0.336887,10.0,434
"Stiffler, Nick",0.299104,10.0,434
"Sudarshan, Tangali S.",0.30291,10.0,434
"Summers, Bill ",0.47531,10.0,434
"Sur, Sanjib ",0.308202,10.0,434
"Sutton, Michael",0.353018,10.0,434
"Taheri-Qazvini, Nader ",0.367782,10.0,434
"Tan, Wenbin",0.303463,10.0,434
"Tang, Chuanbing",0.319161,10.0,434
"Tang, Jijun",0.321632,10.0,434
"Thatcher, Matt E. ",0.349649,10.0,434
"Tong, Yan",0.341778,10.0,434
"Tooren, Michel  van",0.361461,10.0,434
"Uline, Mark J.",0.351416,10.0,434
"Valafar, Homayoun",0.373395,10.0,434
"Valtorta, Marco",0.321824,10.0,434
"Van Brunt, Vincent",0.319188,10.0,434
"Vargas, Juan",0.365479,10.0,434
"Vidal, Jose M. ",0.32186,10.0,434
"Viparelli, Enrica",0.337242,10.0,434
"Vitzilaios, Nikolaos (Nikos)",0.382625,10.0,434
"Vogt, Thomas",0.341582,10.0,434
"Wang, Guiren",0.326805,10.0,434
"Wang, Guoan",0.303988,10.0,434
"Wang, Song",0.332591,10.0,434
"Wang, Xiaofeng",0.301342,10.0,434
"Wang, Yi",0.461591,10.0,434
"Wei, Xiaojun",0.33351,10.0,434
"Wells, James R.",0.403885,10.0,434
"White, Ralph E.",0.299264,10.0,434
"Williams, Christopher",0.464169,10.0,434
"Won, Sang Hee",0.324209,10.0,434
"Wu, Dezhi",0.345933,10.0,434
"Xu, Songhua",0.404034,10.0,434
"Xue, Xingjian (Chris) ",0.337805,10.0,434
"Yoon, Yeomin",0.334806,10.0,434
"Yu, Lingyu ",0.325699,10.0,434
"Yuan, Lang",0.318393,10.0,434
"Zand, Ramtin",0.351186,10.0,434
"Zhang, Bin",0.299033,10.0,434
"Zhang, Qi",0.377723,10.0,434
"Zhou, Caizhi",0.322266,10.0,434
"Ziehl, Paul",0.401181,10.0,434
